StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,Q1,Q1_DO,Q9,Q10,Q14,Q17,Q18,Q18_DO,Q20,DataDashboardUsage,SmartHomeDashUsage,VisualClarity,InfoOrgClarity,SC0,SurveyWave,Version,FL_3_DO,Gistblock_DO
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Click to write the question text - Browser,Click to write the question text - Version,Click to write the question text - Operating System,Click to write the question text - Resolution,Which device had the worst problem?,Which device had the worst problem? - Display Order,Which direction was the offline ceiling light?,How many items were Warnings (non-critical alerts)?,How many devices were specifically labeled as Offline (not just Off)?,How many devices named “Sink” were shown?,Which two devices were both Off but not alerts?,Which two devices were both Off but not alerts? - Display Order,What type of dashboard did you see?,How often do you use data dashboards in your life?,How often do you use a smart home dashboard in your life?,"How clear was the dashboard’s visual design (e.g., text readability, contrast, spacing)?","How clear was the dashboard's informational organization (grouping, labels, layout)?",Score,SurveyWave,Version,FL_3 - Block Randomizer - Display Order,Gist block - Display Order
"{""ImportId"":""startDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""endDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_RecaptchaScore""}","{""ImportId"":""QID75_BROWSER""}","{""ImportId"":""QID75_VERSION""}","{""ImportId"":""QID75_OS""}","{""ImportId"":""QID75_RESOLUTION""}","{""ImportId"":""QID49""}","{""ImportId"":""QID49_DO""}","{""ImportId"":""QID57""}","{""ImportId"":""QID58""}","{""ImportId"":""QID63""}","{""ImportId"":""QID66""}","{""ImportId"":""QID67""}","{""ImportId"":""QID67_DO""}","{""ImportId"":""QID69""}","{""ImportId"":""QID70""}","{""ImportId"":""QID72""}","{""ImportId"":""QID71""}","{""ImportId"":""QID73""}","{""ImportId"":""SC_026QrkvBa3dwwrc""}","{""ImportId"":""SurveyWave""}","{""ImportId"":""Version""}","{""ImportId"":""FL_3_DO""}","{""ImportId"":""BL_2miQ8sO4XRcUQn4_DO""}"
2025-10-04 15:07:00,2025-10-04 15:08:19,IP Address,72.95.128.114,100,78,True,2025-10-04 15:08:20,R_7BfgneG11pgTV9R,,,,,40.5672,-79.9708,anonymous,EN,1,Firefox,143.0,Windows NT 10.0,1366x768,Smoke detector,Oven light|Ceiling E|Leak detector|Smoke detector,North,2,3,1,TV and Window,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,,Slightly clear,1,3,NoHierarchyHighChartjunk,FL_52,Q18|Q14|Q20|Q1|MetaInfo|Q10|Q17|Q9
2025-10-04 15:06:59,2025-10-04 15:08:21,IP Address,172.56.92.23,100,81,True,2025-10-04 15:08:21,R_77xGxdzkiGRO5y0,,,,,29.4963,-98.4004,anonymous,EN,1,Safari iPhone,18.5,iPhone,375x667,Leak detector,Ceiling E|Oven light|Leak detector|Smoke detector,North,2,2,1,Ceiling N and Ceiling W,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Monthly,Monthly,Slightly clear,Not at all clear,3,3,NoHierarchyLowChartjunk,FL_26,Q9|MetaInfo|Q14|Q18|Q1|Q17|Q20|Q10
2025-10-04 15:06:45,2025-10-04 15:08:22,IP Address,172.56.109.242,100,96,True,2025-10-04 15:08:22,R_6KoKuHLp29CW20i,,,,,47.6131,-122.2053,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.208,Android 16,412x917,Smoke detector,Ceiling E|Leak detector|Smoke detector|Oven light,North,3,2,2,TV and Window,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Not at all clear,Slightly clear,3,3,FloorplanHierarchyLowChartjunk,FL_60,MetaInfo|Q10|Q1|Q20|Q14|Q18|Q9|Q17
2025-10-04 15:06:36,2025-10-04 15:08:24,IP Address,24.62.224.151,100,107,True,2025-10-04 15:08:24,R_5MPX09QnBrMprr3,,,,,41.5557,-72.6632,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 13,412x915,Leak detector,Oven light|Leak detector|Smoke detector|Ceiling E,East,2,4,2,Ceiling E and Oven,Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window,Hospital bed display,Never,Never,Not at all clear,Moderately clear,2,3,ImportanceHierarchyMediumChartjunk,FL_56,Q1|MetaInfo|Q18|Q14|Q10|Q20|Q17|Q9
2025-10-04 15:06:28,2025-10-04 15:08:30,IP Address,128.14.218.38,100,121,True,2025-10-04 15:08:31,R_5vUXPapBnDn3qTv,,,,,41.8835,-87.6305,anonymous,EN,0.800000011920929,Chrome,141.0.0.0,Windows NT 10.0,1366x768,Leak detector,Oven light|Leak detector|Ceiling E|Smoke detector,East,2,1,0,Ceiling E and Oven,Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven,Smart home,Never,Never,Slightly clear,Slightly clear,4,3,RoomHierarchyLowChartjunk,FL_21,MetaInfo|Q9|Q18|Q10|Q17|Q1|Q14|Q20
2025-10-04 15:07:22,2025-10-04 15:08:33,IP Address,74.103.175.106,100,71,True,2025-10-04 15:08:34,R_5nkZJbUHnU2jB84,,,,,40.1265,-75.5232,anonymous,EN,1,Chrome,140.0.0.0,Android 10,360x780,Leak detector,Leak detector|Oven light|Smoke detector|Ceiling E,East,2,3,0,TV and Window,Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window,Smart home,Never,Never,Moderately clear,Moderately clear,4,3,NoHierarchyHighChartjunk,FL_52,Q1|Q20|Q17|Q18|MetaInfo|Q10|Q14|Q9
2025-10-04 15:07:10,2025-10-04 15:08:36,IP Address,98.17.98.221,100,85,True,2025-10-04 15:08:36,R_7y8UHdg1TdCsytu,,,,,42.093,-79.244,anonymous,EN,0.800000011920929,Chrome,140.0.7339.208,Android 13,360x800,Ceiling E,Leak detector|Oven light|Smoke detector|Ceiling E,North,1,3,1,Ceiling E and Oven,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Slightly clear,Slightly clear,1,3,FloorplanHierarchyLowChartjunk,FL_60,Q1|MetaInfo|Q20|Q18|Q17|Q10|Q14|Q9
2025-10-04 15:07:17,2025-10-04 15:08:43,IP Address,172.58.244.215,100,85,True,2025-10-04 15:08:43,R_6Dr17ONHl6XisUw,,,,,39.3127,-76.581,anonymous,EN,1,Safari iPhone,18.1.1,iPhone,390x844,Leak detector,Leak detector|Ceiling E|Smoke detector|Oven light,North,3,3,2,Ceiling N and Ceiling W,Ceiling N and Ceiling W|TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2,Smart home,Never,Never,Very clear,Very clear,3,3,RoomHierarchyMediumChartjunk,FL_22,Q9|Q17|Q14|MetaInfo|Q1|Q10|Q20|Q18
2025-10-04 15:07:08,2025-10-04 15:08:50,IP Address,206.85.83.8,100,102,True,2025-10-04 15:08:51,R_19MN3HUshppnRbr,,,,,32.4984,-85.0184,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.155,Android 15,339x735,Ceiling E,Smoke detector|Leak detector|Oven light|Ceiling E,North,2,3,1,TV and Window,Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven,Smart home,Never,Never,Moderately clear,Moderately clear,1,3,NoHierarchyLowChartjunk,FL_26,Q14|Q20|MetaInfo|Q18|Q10|Q1|Q9|Q17
2025-10-04 15:07:08,2025-10-04 15:08:58,IP Address,172.59.145.141,100,109,True,2025-10-04 15:08:59,R_6ZQxe7g6urLpgKV,,,,,37.9957,-121.3224,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 15,384x832,Smoke detector,Ceiling E|Leak detector|Oven light|Smoke detector,West,3,3,2,TV and Window,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Daily,Weekly,Extremely clear,Extremely clear,2,3,NoHierarchyMediumChartjunk,FL_46,MetaInfo|Q10|Q9|Q18|Q1|Q20|Q17|Q14
2025-10-04 15:06:52,2025-10-04 15:09:07,IP Address,134.6.227.58,100,134,True,2025-10-04 15:09:07,R_3qFEzrID0GYBxtL,,,,,39.1472,-94.7874,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 14,377x843,Leak detector,Smoke detector|Ceiling E|Leak detector|Oven light,West,1,1,1,Ceiling E and Oven,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Extremely clear,Extremely clear,2,3,FloorplanHierarchyLowChartjunk,FL_60,Q18|Q14|Q17|Q1|MetaInfo|Q10|Q20|Q9
2025-10-04 15:06:40,2025-10-04 15:09:07,IP Address,50.111.34.9,100,146,True,2025-10-04 15:09:07,R_7CjfRhOSA3hEMxH,,,,,35.1829,-83.3865,anonymous,EN,1,Chrome,141.0.0.0,Android 10,753x1205,Leak detector,Ceiling E|Oven light|Smoke detector|Leak detector,South,0,2,0,Ceiling N and Ceiling W,Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Slightly clear,Slightly clear,4,3,NoHierarchyMediumChartjunk,FL_46,Q9|Q18|Q1|Q20|Q17|Q10|MetaInfo|Q14
2025-10-04 15:07:15,2025-10-04 15:09:13,IP Address,172.56.68.169,100,117,True,2025-10-04 15:09:13,R_5rTOqSEye43pTu9,,,,,33.8923,-84.2545,anonymous,EN,1,Safari,537.36,Android 10,384x824,Ceiling E,Oven light|Leak detector|Ceiling E|Smoke detector,North,3,1,2,Ceiling E and Oven,TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2,IT infrastructure,Never,Never,Slightly clear,Slightly clear,1,3,ImportanceHierarchyHighChartjunk,FL_58,Q17|Q10|Q1|Q9|MetaInfo|Q14|Q20|Q18
2025-10-04 15:07:37,2025-10-04 15:09:21,IP Address,174.61.91.120,100,103,True,2025-10-04 15:09:22,R_76bSi252B1RXDy1,,,,,26.8238,-80.1407,anonymous,EN,1,Firefox,143.0,Windows NT 10.0,1280x720,Ceiling E,Smoke detector|Oven light|Leak detector|Ceiling E,South,2,2,2,Ceiling E and Oven,Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W,Hospital bed display,Weekly,Weekly,Very clear,Very clear,1,3,FloorplanHierarchyMediumChartjunk,FL_62,Q1|Q20|Q10|MetaInfo|Q18|Q17|Q9|Q14
2025-10-04 15:07:54,2025-10-04 15:09:34,IP Address,24.229.114.23,100,99,True,2025-10-04 15:09:35,R_7K900onykpoqnPz,,,,,40.6568,-75.3912,anonymous,EN,1,Edge,141.0.0.0,Windows NT 10.0,1920x1080,Oven light,Leak detector|Ceiling E|Oven light|Smoke detector,West,0,1,1,TV and Window,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,Smart home,Never,Never,Not at all clear,Not at all clear,1,3,NoHierarchyHighChartjunk,FL_50,Q20|Q17|Q14|Q1|Q9|Q10|MetaInfo|Q18
2025-10-04 15:08:03,2025-10-04 15:09:37,IP Address,70.125.13.124,100,94,True,2025-10-04 15:09:38,R_7KNFWfBMMYs6Z36,,,,,27.8407,-82.7155,anonymous,EN,1,Edge,140.0.0.0,Windows NT 10.0,1366x768,Oven light,Ceiling E|Oven light|Smoke detector|Leak detector,East,2,4,1,Ceiling E and Oven,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Very clear,Very clear,2,3,RoomHierarchyLowChartjunk,FL_21,Q1|Q14|Q9|Q18|Q17|Q20|MetaInfo|Q10
2025-10-04 15:06:50,2025-10-04 15:09:41,IP Address,73.76.63.73,100,170,True,2025-10-04 15:09:41,R_67vANoGfPINYGvl,,,,,29.7439,-95.6067,anonymous,EN,0.800000011920929,Chrome,140.0.7339.208,Android 15,384x832,Smoke detector,Leak detector|Oven light|Ceiling E|Smoke detector,South,2,1,2,TV and Window,Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Moderately clear,Moderately clear,1,3,FloorplanHierarchyHighChartjunk,FL_64,Q9|Q10|MetaInfo|Q1|Q18|Q14|Q20|Q17
2025-10-04 15:08:31,2025-10-04 15:09:42,IP Address,35.151.119.2,100,70,True,2025-10-04 15:09:43,R_7ilnAtGA5XBfRJv,,,,,43.5146,-119.0524,anonymous,EN,0.800000011920929,Chrome iPhone,141.0.7390.41,iPhone,320x568,Leak detector,Oven light|Ceiling E|Leak detector|Smoke detector,North,2,3,2,Mirror 1 and Mirror 2,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,Smart home,Daily,Daily,Extremely clear,Extremely clear,3,3,NoHierarchyHighChartjunk,FL_50,Q9|MetaInfo|Q10|Q1|Q17|Q18|Q20|Q14
2025-10-04 15:07:25,2025-10-04 15:09:42,IP Address,72.228.50.214,100,137,True,2025-10-04 15:09:43,R_70z36upoIZ06rF7,,,,,42.4617,-75.0534,anonymous,EN,1,Safari iPhone,18.6,iPhone,375x812,Ceiling E,Oven light|Ceiling E|Smoke detector|Leak detector,East,1,2,0,Ceiling N and Ceiling W,TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Smart home,Never,Never,Slightly clear,Not at all clear,4,3,RoomHierarchyHighChartjunk,FL_25,Q20|Q1|Q9|Q14|Q18|MetaInfo|Q10|Q17
2025-10-04 15:07:17,2025-10-04 15:09:45,IP Address,172.59.197.19,100,147,True,2025-10-04 15:09:45,R_7My9UFcrTHFHH60,,,,,32.8756,-96.7495,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 10,412x823,Oven light,Oven light|Leak detector|Smoke detector|Ceiling E,North,2,1,3,TV and Window,Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window,Smart home,Monthly,Daily,Slightly clear,Moderately clear,1,3,FloorplanHierarchyHighChartjunk,FL_64,Q1|MetaInfo|Q20|Q18|Q10|Q14|Q17|Q9
2025-10-04 15:08:03,2025-10-04 15:10:02,IP Address,108.90.182.113,100,119,True,2025-10-04 15:10:02,R_1hKbz8JtIjlHnO2,,,,,34.8512,-86.5779,anonymous,EN,0.699999988079071,Chrome,140.0.7339.155,Android 11,412x877,Leak detector,Ceiling E|Leak detector|Smoke detector|Oven light,South,2,3,1,Mirror 1 and Mirror 2,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Moderately clear,Moderately clear,3,3,RoomHierarchyLowChartjunk,FL_21,Q10|Q18|Q17|Q20|Q1|MetaInfo|Q9|Q14
2025-10-04 15:08:22,2025-10-04 15:10:05,IP Address,174.221.127.139,100,102,True,2025-10-04 15:10:05,R_711a4ZvL69aLPC6,,,,,37.5483,-121.9886,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 15,320x694,Leak detector,Smoke detector|Oven light|Leak detector|Ceiling E,West,3,3,2,TV and Window,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,Stock ticker,Never,Never,Not at all clear,Not at all clear,2,3,ImportanceHierarchyMediumChartjunk,FL_56,Q17|Q20|Q9|MetaInfo|Q1|Q14|Q18|Q10
2025-10-04 15:08:06,2025-10-04 15:10:14,IP Address,72.135.235.111,100,128,True,2025-10-04 15:10:15,R_7SWu0xlfTowZpjX,,,,,43.1604,-88.1173,anonymous,EN,1,Chrome,140.0.0.0,CrOS x86_64 14541.0.0,1920x1080,Ceiling E,Ceiling E|Leak detector|Smoke detector|Oven light,East,2,4,0,Ceiling E and Oven,TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,Smart home,Never,Never,Moderately clear,Very clear,3,3,ImportanceHierarchyHighChartjunk,FL_58,Q14|MetaInfo|Q20|Q17|Q1|Q9|Q10|Q18
2025-10-04 15:07:39,2025-10-04 15:10:15,IP Address,108.244.220.146,100,156,True,2025-10-04 15:10:15,R_7YXiJO3KXfNSfA4,,,,,41.8835,-87.6305,anonymous,EN,1,Chrome,141.0.0.0,Windows NT 10.0,1920x1080,Oven light,Leak detector|Smoke detector|Ceiling E|Oven light,South,0,2,1,TV and Window,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Weekly,Weekly,Extremely clear,Very clear,2,3,RoomHierarchyHighChartjunk,FL_25,MetaInfo|Q1|Q14|Q10|Q18|Q20|Q9|Q17
2025-10-04 15:08:27,2025-10-04 15:10:18,IP Address,172.58.121.92,100,110,True,2025-10-04 15:10:18,R_7wA0wx1daDCr6IF,,,,,42.4327,-83.0396,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 15,412x892,Leak detector,Ceiling E|Leak detector|Oven light|Smoke detector,South,1,3,2,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,Smart home,Monthly,Daily,Very clear,Extremely clear,3,3,NoHierarchyLowChartjunk,FL_26,Q18|MetaInfo|Q1|Q17|Q14|Q20|Q10|Q9
2025-10-04 15:05:09,2025-10-04 15:10:19,IP Address,97.128.18.30,100,309,True,2025-10-04 15:10:20,R_5pJTKUXySFfidYv,,,,,40.5802,-74.3594,anonymous,EN,1,Safari iPhone,18.6,iPhone,393x852,Leak detector,Ceiling E|Smoke detector|Leak detector|Oven light,East,0,4,0,Mirror 1 and Mirror 2,Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window,Smart home,Weekly,Weekly,Very clear,Very clear,5,3,RoomHierarchyLowChartjunk,FL_21,MetaInfo|Q18|Q9|Q17|Q20|Q10|Q14|Q1
2025-10-04 15:09:15,2025-10-04 15:10:20,IP Address,174.198.65.175,100,65,True,2025-10-04 15:10:21,R_7PZya7kSMkhl3MU,,,,,41.2327,-96.1138,anonymous,EN,1,Safari iPhone,26.0,iPhone,390x844,Oven light,Smoke detector|Leak detector|Oven light|Ceiling E,East,1,2,0,Ceiling E and Oven,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,IT infrastructure,Weekly,Weekly,Moderately clear,Slightly clear,3,3,ImportanceHierarchyHighChartjunk,FL_58,Q18|Q17|Q20|Q14|Q9|Q1|Q10|MetaInfo
2025-10-04 15:08:31,2025-10-04 15:10:24,IP Address,67.173.131.137,100,113,True,2025-10-04 15:10:25,R_6D242casIh5Ys83,,,,,41.9703,-87.664,anonymous,EN,1,Firefox,143.0,Macintosh,1440x900,Leak detector,Oven light|Ceiling E|Smoke detector|Leak detector,West,1,2,3,TV and Window,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Weekly,Never,Moderately clear,Moderately clear,3,3,ImportanceHierarchyHighChartjunk,FL_58,Q20|Q10|Q1|Q17|Q9|Q18|Q14|MetaInfo
2025-10-04 15:08:29,2025-10-04 15:10:28,IP Address,162.207.229.154,100,119,True,2025-10-04 15:10:28,R_7litHaL8GL4FwKR,,,,,33.8656,-84.0725,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1280x720,Oven light,Oven light|Smoke detector|Ceiling E|Leak detector,East,3,1,0,TV and Window,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Smart home,Daily,Never,Slightly clear,Slightly clear,4,3,FloorplanHierarchyLowChartjunk,FL_60,Q10|Q14|MetaInfo|Q9|Q1|Q20|Q18|Q17
2025-10-04 15:08:55,2025-10-04 15:10:33,IP Address,136.35.116.104,100,97,True,2025-10-04 15:10:33,R_5bbLFveQCnjqnlv,,,,,38.9528,-94.4705,anonymous,EN,1,Edge,140.0.0.0,Windows NT 10.0,1920x1080,Leak detector,Leak detector|Ceiling E|Oven light|Smoke detector,South,1,3,1,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven,Smart home,Never,Never,Extremely clear,Very clear,3,3,NoHierarchyHighChartjunk,FL_50,Q20|Q18|Q9|MetaInfo|Q17|Q14|Q1|Q10
2025-10-04 15:09:30,2025-10-04 15:10:39,IP Address,24.60.134.47,100,68,True,2025-10-04 15:10:39,R_7dcpkWq9XgZnL69,,,,,41.3186,-72.9302,anonymous,EN,1,Safari iPhone,18.6,iPhone,428x926,Leak detector,Oven light|Leak detector|Smoke detector|Ceiling E,South,2,3,0,Ceiling E and Oven,TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven,Smart home,Never,Never,Moderately clear,Moderately clear,3,3,NoHierarchyHighChartjunk,FL_52,Q9|Q18|Q20|Q1|Q10|MetaInfo|Q17|Q14
2025-10-04 15:09:26,2025-10-04 15:10:43,IP Address,108.211.239.193,100,76,True,2025-10-04 15:10:43,R_6R4K0wkxTkMznA8,,,,,38.1842,-85.8375,anonymous,EN,1,Chrome,139.0.0.0,CrOS x86_64 14541.0.0,1241x697,Oven light,Ceiling E|Smoke detector|Oven light|Leak detector,East,2,2,1,Ceiling N and Ceiling W,Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window,Stock ticker,Never,Never,Not at all clear,Not at all clear,2,3,FloorplanHierarchyMediumChartjunk,FL_62,Q14|Q9|Q10|MetaInfo|Q20|Q18|Q1|Q17
2025-10-04 15:10:04,2025-10-04 15:10:59,IP Address,47.203.181.59,100,55,True,2025-10-04 15:11:00,R_5k19eji6zgPRmX3,,,,,28.1951,-81.6062,anonymous,EN,1,Safari iPhone,18.6,iPhone,375x812,Smoke detector,Oven light|Smoke detector|Leak detector|Ceiling E,North,1,3,1,TV and Window,TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2,Smart home,Never,Monthly,Extremely clear,Slightly clear,1,3,FloorplanHierarchyLowChartjunk,FL_60,Q14|MetaInfo|Q10|Q17|Q1|Q18|Q20|Q9
2025-10-04 15:08:55,2025-10-04 15:11:04,IP Address,135.26.110.98,100,128,True,2025-10-04 15:11:04,R_69uddvNBjuGwlPf,,,,,30.3052,-95.4552,anonymous,EN,1,Edge,141.0.0.0,Windows NT 10.0,1536x864,Smoke detector,Smoke detector|Leak detector|Ceiling E|Oven light,North,2,4,0,Ceiling N and Ceiling W,Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven,Smart home,Never,Weekly,Moderately clear,Moderately clear,2,3,FloorplanHierarchyHighChartjunk,FL_64,Q14|Q18|MetaInfo|Q1|Q17|Q20|Q9|Q10
2025-10-04 15:10:14,2025-10-04 15:11:05,IP Address,172.59.140.230,100,50,True,2025-10-04 15:11:05,R_1Rao4KEY2TFl2du,,,,,40.4064,-79.9856,anonymous,EN,0.8999999761581421,Safari iPhone,Unknown,iPhone,414x896,Smoke detector,Oven light|Leak detector|Smoke detector|Ceiling E,South,1,2,2,TV and Window,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,IT infrastructure,Weekly,Monthly,Not at all clear,Very clear,1,3,ImportanceHierarchyLowChartjunk,FL_54,Q1|Q17|MetaInfo|Q14|Q9|Q10|Q20|Q18
2025-10-04 15:08:48,2025-10-04 15:11:24,IP Address,164.68.240.96,100,156,True,2025-10-04 15:11:25,R_74HMkhCeILNemWs,,,,,33.9705,-118.4308,anonymous,EN,1,Safari iPhone,18.6,iPhone,390x844,Leak detector,Leak detector|Oven light|Smoke detector|Ceiling E,South,1,2,1,TV and Window,TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2,Smart home,Monthly,Monthly,Moderately clear,Moderately clear,3,3,FloorplanHierarchyMediumChartjunk,FL_62,Q20|Q18|Q9|Q1|MetaInfo|Q10|Q14|Q17
2025-10-04 15:09:12,2025-10-04 15:11:44,IP Address,69.131.244.17,100,152,True,2025-10-04 15:11:45,R_7ctrBlAuPQ31sIz,,,,,44.2762,-121.1847,anonymous,EN,1,Chrome,141.0.0.0,Windows NT 10.0,1920x1080,Leak detector,Leak detector|Smoke detector|Oven light|Ceiling E,North,2,2,2,Ceiling E and Oven,Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W,Smart home,Never,Never,Extremely clear,Moderately clear,3,3,RoomHierarchyMediumChartjunk,FL_22,Q9|Q18|Q14|Q10|Q1|Q17|Q20|MetaInfo
2025-10-04 15:07:27,2025-10-04 15:11:46,IP Address,172.100.142.127,100,258,True,2025-10-04 15:11:46,R_7HMw3Y3UAZb5faQ,,,,,42.093,-79.244,anonymous,EN,1,Edge,141.0.0.0,Windows NT 10.0,1600x900,Oven light,Oven light|Ceiling E|Leak detector|Smoke detector,North,1,3,1,TV and Window,TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W,Smart home,Never,Never,Slightly clear,Slightly clear,1,3,ImportanceHierarchyMediumChartjunk,FL_56,Q10|Q14|Q17|Q9|Q1|MetaInfo|Q18|Q20
2025-10-04 15:08:29,2025-10-04 15:11:48,IP Address,174.240.113.191,100,199,True,2025-10-04 15:11:49,R_7ydDl9JfCj36Sqg,,,,,42.9282,-85.5473,anonymous,EN,1,Chrome,108.0.5359.220,Android 5.1.1,1024x600,Leak detector,Smoke detector|Leak detector|Oven light|Ceiling E,North,2,3,2,TV and Window,Ceiling N and Ceiling W|TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2,Smart home,Never,Never,Moderately clear,Moderately clear,2,3,NoHierarchyHighChartjunk,FL_50,Q9|Q20|Q14|Q1|Q17|MetaInfo|Q18|Q10
2025-10-04 15:08:48,2025-10-04 15:11:49,IP Address,173.73.212.157,100,180,True,2025-10-04 15:11:50,R_7JeN7jh9BGDGqMZ,,,,,38.9034,-76.9882,anonymous,EN,1,Edge,141.0.0.0,Windows NT 10.0,1366x768,Oven light,Ceiling E|Oven light|Smoke detector|Leak detector,North,2,3,2,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window,Smart home,Weekly,Daily,Moderately clear,Slightly clear,2,3,RoomHierarchyMediumChartjunk,FL_22,Q10|Q9|Q17|Q1|Q18|Q20|Q14|MetaInfo
